Iteration,SelectTime,Parallelism,BatchSize,ExecutionPlan
     1699,       16,     forced,    67600,"Parallel HashAggregate Seq Scan"
     1700,       13,     forced,    67600,"Parallel HashAggregate Seq Scan"
     1701,       15,    default,    71200,"HashAggregate Seq Scan"
     1702,       16,    default,    71200,"HashAggregate Seq Scan"
     1703,       16,    default,    71200,"HashAggregate Seq Scan"
     1704,       33,    default,    71200,"HashAggregate Seq Scan"
     1705,       16,    default,    71200,"HashAggregate Seq Scan"
     1706,       16,    default,    71200,"HashAggregate Seq Scan"
     1707,       16,    default,    71200,"HashAggregate Seq Scan"
     1708,       23,    default,    71200,"HashAggregate Seq Scan"
     1709,       35,    default,    71200,"HashAggregate Seq Scan"
     1710,       16,    default,    71200,"HashAggregate Seq Scan"
     1711,       16,    default,    71200,"HashAggregate Seq Scan"
     1712,       16,    default,    71200,"HashAggregate Seq Scan"
     1713,       16,    default,    71200,"HashAggregate Seq Scan"
     1714,       16,    default,    71200,"HashAggregate Seq Scan"
     1715,       18,    default,    71200,"HashAggregate Seq Scan"
     1716,       16,    default,    71200,"HashAggregate Seq Scan"
     1717,       19,    default,    71200,"HashAggregate Seq Scan"
     1718,       23,    default,    71200,"HashAggregate Seq Scan"
     1719,       16,    default,    71200,"HashAggregate Seq Scan"
     1720,       16,    default,    71200,"HashAggregate Seq Scan"
     1721,       16,    default,    71200,"HashAggregate Seq Scan"
     1722,       17,    default,    71200,"HashAggregate Seq Scan"
     1723,       16,    default,    71200,"HashAggregate Seq Scan"
     1724,       16,    default,    71200,"HashAggregate Seq Scan"
     1725,       16,    default,    71200,"HashAggregate Seq Scan"
     1726,       15,    default,    71200,"HashAggregate Seq Scan"
     1727,       16,    default,    71200,"HashAggregate Seq Scan"
     1728,       16,    default,    71200,"HashAggregate Seq Scan"
     1729,       16,    default,    71200,"HashAggregate Seq Scan"
     1730,       16,    default,    71200,"HashAggregate Seq Scan"
     1731,       16,    default,    71200,"HashAggregate Seq Scan"
     1732,       16,    default,    71200,"HashAggregate Seq Scan"
     1733,       16,    default,    71200,"HashAggregate Seq Scan"
     1734,       16,    default,    71200,"HashAggregate Seq Scan"
     1735,       16,    default,    71200,"HashAggregate Seq Scan"
     1736,       16,    default,    71200,"HashAggregate Seq Scan"
     1737,       17,    default,    71200,"HashAggregate Seq Scan"
     1738,       16,    default,    71200,"HashAggregate Seq Scan"
     1739,       16,    default,    71200,"HashAggregate Seq Scan"
     1740,       15,    default,    71200,"HashAggregate Seq Scan"
     1741,       16,    default,    71200,"HashAggregate Seq Scan"
     1742,       16,    default,    71200,"HashAggregate Seq Scan"
     1743,       21,    default,    71200,"HashAggregate Seq Scan"
     1744,       16,    default,    71200,"HashAggregate Seq Scan"
     1745,       16,    default,    71200,"HashAggregate Seq Scan"
     1746,       16,    default,    71200,"HashAggregate Seq Scan"
     1747,       16,    default,    71200,"HashAggregate Seq Scan"
     1748,       16,    default,    71200,"HashAggregate Seq Scan"
     1749,       16,    default,    71200,"HashAggregate Seq Scan"
     1750,       22,    default,    71200,"HashAggregate Seq Scan"
     1751,       16,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1752,       14,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1753,       16,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1754,       12,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1755,       15,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1756,       17,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1757,       16,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1758,       16,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1759,       19,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1760,       29,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1761,       30,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1762,       20,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1763,       19,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1764,       17,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1765,       15,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1766,       16,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1767,       18,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1768,       16,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1769,       19,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1770,       18,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1771,       12,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1772,       13,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1773,       12,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1774,       15,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1775,       17,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1776,       13,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1777,       12,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1778,       12,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1779,       12,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1780,       16,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1781,       17,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1782,       14,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1783,       18,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1784,       12,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1785,       15,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1786,       12,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1787,       13,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1788,       13,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1789,       16,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1790,       13,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1791,       12,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1792,       12,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1793,       13,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1794,       12,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1795,       13,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1796,       13,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1797,       12,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1798,       17,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1799,       13,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1800,       12,     forced,    71200,"Parallel HashAggregate Seq Scan"
     1801,       17,    default,    74800,"HashAggregate Seq Scan"
     1802,       18,    default,    74800,"HashAggregate Seq Scan"
     1803,       17,    default,    74800,"HashAggregate Seq Scan"
     1804,       17,    default,    74800,"HashAggregate Seq Scan"
     1805,       17,    default,    74800,"HashAggregate Seq Scan"
     1806,       17,    default,    74800,"HashAggregate Seq Scan"
     1807,       17,    default,    74800,"HashAggregate Seq Scan"
     1808,       17,    default,    74800,"HashAggregate Seq Scan"
     1809,       17,    default,    74800,"HashAggregate Seq Scan"
     1810,       16,    default,    74800,"HashAggregate Seq Scan"
     1811,       20,    default,    74800,"HashAggregate Seq Scan"
     1812,       22,    default,    74800,"HashAggregate Seq Scan"
     1813,       17,    default,    74800,"HashAggregate Seq Scan"
     1814,       17,    default,    74800,"HashAggregate Seq Scan"
     1815,       17,    default,    74800,"HashAggregate Seq Scan"
     1816,       17,    default,    74800,"HashAggregate Seq Scan"
     1817,       17,    default,    74800,"HashAggregate Seq Scan"
     1818,       17,    default,    74800,"HashAggregate Seq Scan"
     1819,       17,    default,    74800,"HashAggregate Seq Scan"
     1820,       17,    default,    74800,"HashAggregate Seq Scan"
     1821,       16,    default,    74800,"HashAggregate Seq Scan"
     1822,       17,    default,    74800,"HashAggregate Seq Scan"
     1823,       17,    default,    74800,"HashAggregate Seq Scan"
     1824,       17,    default,    74800,"HashAggregate Seq Scan"
     1825,       17,    default,    74800,"HashAggregate Seq Scan"
     1826,       17,    default,    74800,"HashAggregate Seq Scan"
     1827,       17,    default,    74800,"HashAggregate Seq Scan"
     1828,       17,    default,    74800,"HashAggregate Seq Scan"
     1829,       17,    default,    74800,"HashAggregate Seq Scan"
     1830,       17,    default,    74800,"HashAggregate Seq Scan"
     1831,       18,    default,    74800,"HashAggregate Seq Scan"
     1832,       17,    default,    74800,"HashAggregate Seq Scan"
     1833,       26,    default,    74800,"HashAggregate Seq Scan"
     1834,       17,    default,    74800,"HashAggregate Seq Scan"
     1835,       16,    default,    74800,"HashAggregate Seq Scan"
     1836,       16,    default,    74800,"HashAggregate Seq Scan"
     1837,       16,    default,    74800,"HashAggregate Seq Scan"
     1838,       21,    default,    74800,"HashAggregate Seq Scan"
     1839,       16,    default,    74800,"HashAggregate Seq Scan"
     1840,       16,    default,    74800,"HashAggregate Seq Scan"
     1841,       16,    default,    74800,"HashAggregate Seq Scan"
     1842,       26,    default,    74800,"HashAggregate Seq Scan"
     1843,       25,    default,    74800,"HashAggregate Seq Scan"
     1844,       45,    default,    74800,"HashAggregate Seq Scan"
     1845,       23,    default,    74800,"HashAggregate Seq Scan"
     1846,       35,    default,    74800,"HashAggregate Seq Scan"
     1847,       17,    default,    74800,"HashAggregate Seq Scan"
     1848,       16,    default,    74800,"HashAggregate Seq Scan"
     1849,       17,    default,    74800,"HashAggregate Seq Scan"
     1850,       17,    default,    74800,"HashAggregate Seq Scan"
     1851,       17,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1852,       13,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1853,       17,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1854,       17,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1855,       18,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1856,       18,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1857,       12,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1858,       12,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1859,       16,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1860,       16,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1861,       17,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1862,       17,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1863,       12,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1864,       13,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1865,       13,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1866,       13,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1867,       14,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1868,       13,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1869,       12,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1870,       13,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1871,       17,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1872,       14,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1873,       16,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1874,       16,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1875,       12,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1876,       12,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1877,       14,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1878,       13,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1879,       13,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1880,       13,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1881,       12,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1882,       16,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1883,       16,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1884,       16,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1885,       18,     forced,    74800,"Parallel HashAggregate Seq Scan"
     1886,       17,     forced,    74800,"Parallel HashAggregate Seq Scan"
