Iteration,SelectTime,Index,BatchSize,ExecutionPlan
     1360,       11,   no_index,    42400,"HashAggregate Seq Scan"
     1361,       11,   no_index,    42400,"HashAggregate Seq Scan"
     1362,       12,   no_index,    42400,"HashAggregate Seq Scan"
     1363,       12,   no_index,    42400,"HashAggregate Seq Scan"
     1364,       10,   no_index,    42400,"HashAggregate Seq Scan"
     1365,       12,   no_index,    42400,"HashAggregate Seq Scan"
     1366,       11,   no_index,    42400,"HashAggregate Seq Scan"
     1367,       11,   no_index,    42400,"HashAggregate Seq Scan"
     1368,       10,   no_index,    42400,"HashAggregate Seq Scan"
     1369,       10,   no_index,    42400,"HashAggregate Seq Scan"
     1370,       11,   no_index,    42400,"HashAggregate Seq Scan"
     1371,       13,   no_index,    42400,"HashAggregate Seq Scan"
     1372,       11,   no_index,    42400,"HashAggregate Seq Scan"
     1373,       10,   no_index,    42400,"HashAggregate Seq Scan"
     1374,       10,   no_index,    42400,"HashAggregate Seq Scan"
     1375,       11,   no_index,    42400,"HashAggregate Seq Scan"
     1376,       10,   no_index,    42400,"HashAggregate Seq Scan"
     1377,       16,   no_index,    42400,"HashAggregate Seq Scan"
     1378,       11,   no_index,    42400,"HashAggregate Seq Scan"
     1379,       11,   no_index,    42400,"HashAggregate Seq Scan"
     1380,       11,   no_index,    42400,"HashAggregate Seq Scan"
     1381,       10,   no_index,    42400,"HashAggregate Seq Scan"
     1382,       11,   no_index,    42400,"HashAggregate Seq Scan"
     1383,       11,   no_index,    42400,"HashAggregate Seq Scan"
     1384,       12,   no_index,    42400,"HashAggregate Seq Scan"
     1385,       10,   no_index,    42400,"HashAggregate Seq Scan"
     1386,       10,   no_index,    42400,"HashAggregate Seq Scan"
     1387,       11,   no_index,    42400,"HashAggregate Seq Scan"
     1388,       10,   no_index,    42400,"HashAggregate Seq Scan"
     1389,       12,   no_index,    42400,"HashAggregate Seq Scan"
     1390,       11,   no_index,    42400,"HashAggregate Seq Scan"
     1391,       14,   no_index,    42400,"HashAggregate Seq Scan"
     1392,       11,   no_index,    42400,"HashAggregate Seq Scan"
     1393,       12,   no_index,    42400,"HashAggregate Seq Scan"
     1394,       11,   no_index,    42400,"HashAggregate Seq Scan"
     1395,       11,   no_index,    42400,"HashAggregate Seq Scan"
     1396,       10,   no_index,    42400,"HashAggregate Seq Scan"
     1397,       10,   no_index,    42400,"HashAggregate Seq Scan"
     1398,       11,   no_index,    42400,"HashAggregate Seq Scan"
     1399,       11,   no_index,    42400,"HashAggregate Seq Scan"
     1400,       11,   no_index,    42400,"HashAggregate Seq Scan"
     1401,       10,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1402,       10,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1403,       10,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1404,       11,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1405,       11,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1406,       10,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1407,       11,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1408,       11,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1409,       10,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1410,       10,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1411,       11,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1412,       10,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1413,       11,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1414,       10,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1415,       10,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1416,       11,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1417,       11,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1418,       11,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1419,       10,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1420,       10,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1421,       10,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1422,       10,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1423,       10,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1424,       10,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1425,       10,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1426,       10,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1427,       11,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1428,       10,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1429,       11,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1430,       11,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1431,       12,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1432,       11,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1433,       10,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1434,       11,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1435,       10,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1436,       11,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1437,       11,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1438,       11,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1439,       11,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1440,       11,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1441,       11,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1442,       11,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1443,       11,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1444,       10,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1445,       11,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1446,       11,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1447,       10,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1448,       11,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1449,       10,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1450,       11,resource_billing-date,    42400,"HashAggregate Seq Scan"
     1451,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1452,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1453,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1454,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1455,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1456,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1457,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1458,       11,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1459,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1460,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1461,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1462,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1463,       11,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1464,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1465,       11,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1466,       11,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1467,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1468,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1469,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1470,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1471,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1472,       11,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1473,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1474,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1475,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1476,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1477,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1478,       11,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1479,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1480,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1481,       11,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1482,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1483,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1484,       23,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1485,       11,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1486,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1487,       11,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1488,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1489,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1490,       11,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1491,       11,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1492,       11,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1493,       11,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1494,       11,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1495,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1496,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1497,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1498,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1499,       11,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1500,       10,resource_billing-date_cost,    42400,"HashAggregate Seq Scan"
     1501,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1502,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1503,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1504,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1505,       12,   no_index,    46000,"HashAggregate Seq Scan"
     1506,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1507,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1508,       12,   no_index,    46000,"HashAggregate Seq Scan"
     1509,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1510,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1511,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1512,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1513,       12,   no_index,    46000,"HashAggregate Seq Scan"
     1514,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1515,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1516,       12,   no_index,    46000,"HashAggregate Seq Scan"
     1517,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1518,       12,   no_index,    46000,"HashAggregate Seq Scan"
     1519,       13,   no_index,    46000,"HashAggregate Seq Scan"
     1520,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1521,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1522,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1523,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1524,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1525,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1526,       12,   no_index,    46000,"HashAggregate Seq Scan"
     1527,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1528,       12,   no_index,    46000,"HashAggregate Seq Scan"
     1529,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1530,       12,   no_index,    46000,"HashAggregate Seq Scan"
     1531,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1532,       12,   no_index,    46000,"HashAggregate Seq Scan"
     1533,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1534,       12,   no_index,    46000,"HashAggregate Seq Scan"
     1535,       12,   no_index,    46000,"HashAggregate Seq Scan"
     1536,       12,   no_index,    46000,"HashAggregate Seq Scan"
     1537,       12,   no_index,    46000,"HashAggregate Seq Scan"
     1538,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1539,       17,   no_index,    46000,"HashAggregate Seq Scan"
     1540,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1541,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1542,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1543,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1544,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1545,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1546,       12,   no_index,    46000,"HashAggregate Seq Scan"
     1547,       11,   no_index,    46000,"HashAggregate Seq Scan"
     1548,       12,   no_index,    46000,"HashAggregate Seq Scan"
     1549,       11,   no_index,    46000,"HashAggregate Seq Scan"
