Iteration,SelectTime,BatchSize,Index,ResourcesCount,ExecutionPlan
      879,       107,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      880,       106,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      881,       106,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      882,       101,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      883,       159,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      884,       111,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      885,       101,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      886,        97,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      887,       100,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      888,       104,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      889,        98,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      890,        99,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      891,       101,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      892,       100,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      893,       100,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      894,       100,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      895,        98,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      896,        99,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      897,        98,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      898,       109,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      899,       101,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      900,       109,  1000000,resource_billing-date_cost,           190,"Parallel HashAggregate Seq Scan"
      901,       107,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      902,       111,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      903,        99,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      904,        99,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      905,       112,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      906,        99,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      907,       112,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      908,       100,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      909,        96,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      910,       102,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      911,       106,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      912,       102,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      913,       113,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      914,       111,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      915,       108,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      916,       112,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      917,       108,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      918,       106,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      919,       108,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      920,       100,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      921,       104,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      922,       103,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      923,        99,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      924,       114,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      925,        99,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      926,        94,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      927,       111,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      928,       117,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      929,       106,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      930,       111,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      931,       113,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      932,       111,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      933,       114,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      934,       114,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      935,       113,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      936,       113,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      937,       100,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      938,       104,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      939,       115,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      940,       112,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      941,       111,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      942,       112,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      943,        95,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      944,       108,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      945,       110,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      946,       111,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      947,       109,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      948,        98,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      949,       110,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      950,       104,  1000000,   no_index,           226,"Parallel HashAggregate Seq Scan"
      951,       110,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      952,       113,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      953,       101,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      954,        99,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      955,       104,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      956,       102,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      957,       105,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      958,       111,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      959,        99,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      960,       115,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      961,       113,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      962,       111,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      963,       103,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      964,       101,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      965,       104,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      966,       101,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      967,       111,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      968,       109,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      969,       112,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      970,       111,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      971,       111,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      972,       111,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      973,       108,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      974,       110,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      975,        97,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      976,       101,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      977,       103,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      978,       107,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      979,       101,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      980,       112,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      981,       104,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      982,       103,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      983,       104,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      984,       111,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      985,        98,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      986,       101,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      987,       111,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      988,       104,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
      989,       119,  1000000,resource_billing-date,           226,"Parallel HashAggregate Seq Scan"
