Iteration,SelectTime,HashAgg,BatchSize,ExecutionPlan
     3003,        67,         on,   280000,"HashAggregate Seq Scan"
     3004,       103,         on,   280000,"HashAggregate Seq Scan"
     3005,        66,         on,   280000,"HashAggregate Seq Scan"
     3006,        65,         on,   280000,"HashAggregate Seq Scan"
     3007,        64,         on,   280000,"HashAggregate Seq Scan"
     3008,        62,         on,   280000,"HashAggregate Seq Scan"
     3009,        63,         on,   280000,"HashAggregate Seq Scan"
     3010,        62,         on,   280000,"HashAggregate Seq Scan"
     3011,        61,         on,   280000,"HashAggregate Seq Scan"
     3012,        62,         on,   280000,"HashAggregate Seq Scan"
     3013,        61,         on,   280000,"HashAggregate Seq Scan"
     3014,        62,         on,   280000,"HashAggregate Seq Scan"
     3015,        65,         on,   280000,"HashAggregate Seq Scan"
     3016,        65,         on,   280000,"HashAggregate Seq Scan"
     3017,        63,         on,   280000,"HashAggregate Seq Scan"
     3018,        65,         on,   280000,"HashAggregate Seq Scan"
     3019,        63,         on,   280000,"HashAggregate Seq Scan"
     3020,        65,         on,   280000,"HashAggregate Seq Scan"
     3021,        62,         on,   280000,"HashAggregate Seq Scan"
     3022,        64,         on,   280000,"HashAggregate Seq Scan"
     3023,        64,         on,   280000,"HashAggregate Seq Scan"
     3024,        63,         on,   280000,"HashAggregate Seq Scan"
     3025,        71,         on,   280000,"HashAggregate Seq Scan"
     3026,        63,         on,   280000,"HashAggregate Seq Scan"
     3027,        61,         on,   280000,"HashAggregate Seq Scan"
     3028,        65,         on,   280000,"HashAggregate Seq Scan"
     3029,        62,         on,   280000,"HashAggregate Seq Scan"
     3030,        62,         on,   280000,"HashAggregate Seq Scan"
     3031,        64,         on,   280000,"HashAggregate Seq Scan"
     3032,        62,         on,   280000,"HashAggregate Seq Scan"
     3033,        62,         on,   280000,"HashAggregate Seq Scan"
     3034,        63,         on,   280000,"HashAggregate Seq Scan"
     3035,        62,         on,   280000,"HashAggregate Seq Scan"
     3036,        63,         on,   280000,"HashAggregate Seq Scan"
     3037,        63,         on,   280000,"HashAggregate Seq Scan"
     3038,        62,         on,   280000,"HashAggregate Seq Scan"
     3039,        63,         on,   280000,"HashAggregate Seq Scan"
     3040,        64,         on,   280000,"HashAggregate Seq Scan"
     3041,        65,         on,   280000,"HashAggregate Seq Scan"
     3042,        64,         on,   280000,"HashAggregate Seq Scan"
     3043,        63,         on,   280000,"HashAggregate Seq Scan"
     3044,        62,         on,   280000,"HashAggregate Seq Scan"
     3045,        65,         on,   280000,"HashAggregate Seq Scan"
     3046,        62,         on,   280000,"HashAggregate Seq Scan"
     3047,        64,         on,   280000,"HashAggregate Seq Scan"
     3048,        65,         on,   280000,"HashAggregate Seq Scan"
     3049,        64,         on,   280000,"HashAggregate Seq Scan"
     3050,        62,         on,   280000,"HashAggregate Seq Scan"
     3051,       152,        off,   280000,"GroupAggregate Index Only Scan"
     3052,       151,        off,   280000,"GroupAggregate Index Only Scan"
     3053,       147,        off,   280000,"GroupAggregate Index Only Scan"
     3054,       149,        off,   280000,"GroupAggregate Index Only Scan"
     3055,       149,        off,   280000,"GroupAggregate Index Only Scan"
     3056,       166,        off,   280000,"GroupAggregate Index Only Scan"
     3057,       157,        off,   280000,"GroupAggregate Index Only Scan"
     3058,       154,        off,   280000,"GroupAggregate Index Only Scan"
     3059,       149,        off,   280000,"GroupAggregate Index Only Scan"
     3060,       156,        off,   280000,"GroupAggregate Index Only Scan"
     3061,       158,        off,   280000,"GroupAggregate Index Only Scan"
     3062,       150,        off,   280000,"GroupAggregate Index Only Scan"
     3063,       151,        off,   280000,"GroupAggregate Index Only Scan"
     3064,       149,        off,   280000,"GroupAggregate Index Only Scan"
     3065,       148,        off,   280000,"GroupAggregate Index Only Scan"
     3066,       154,        off,   280000,"GroupAggregate Index Only Scan"
     3067,       152,        off,   280000,"GroupAggregate Index Only Scan"
     3068,       150,        off,   280000,"GroupAggregate Index Only Scan"
     3069,       144,        off,   280000,"GroupAggregate Index Only Scan"
     3070,       150,        off,   280000,"GroupAggregate Index Only Scan"
     3071,       148,        off,   280000,"GroupAggregate Index Only Scan"
     3072,       151,        off,   280000,"GroupAggregate Index Only Scan"
     3073,       154,        off,   280000,"GroupAggregate Index Only Scan"
     3074,       149,        off,   280000,"GroupAggregate Index Only Scan"
     3075,       158,        off,   280000,"GroupAggregate Index Only Scan"
     3076,       154,        off,   280000,"GroupAggregate Index Only Scan"
     3077,       161,        off,   280000,"GroupAggregate Index Only Scan"
     3078,       157,        off,   280000,"GroupAggregate Index Only Scan"
     3079,       152,        off,   280000,"GroupAggregate Index Only Scan"
     3080,       151,        off,   280000,"GroupAggregate Index Only Scan"
     3081,       155,        off,   280000,"GroupAggregate Index Only Scan"
     3082,       151,        off,   280000,"GroupAggregate Index Only Scan"
     3083,       151,        off,   280000,"GroupAggregate Index Only Scan"
     3084,       147,        off,   280000,"GroupAggregate Index Only Scan"
     3085,       147,        off,   280000,"GroupAggregate Index Only Scan"
     3086,       148,        off,   280000,"GroupAggregate Index Only Scan"
     3087,       147,        off,   280000,"GroupAggregate Index Only Scan"
     3088,       151,        off,   280000,"GroupAggregate Index Only Scan"
     3089,       158,        off,   280000,"GroupAggregate Index Only Scan"
     3090,       163,        off,   280000,"GroupAggregate Index Only Scan"
     3091,       156,        off,   280000,"GroupAggregate Index Only Scan"
     3092,       159,        off,   280000,"GroupAggregate Index Only Scan"
     3093,       152,        off,   280000,"GroupAggregate Index Only Scan"
     3094,       157,        off,   280000,"GroupAggregate Index Only Scan"
     3095,       158,        off,   280000,"GroupAggregate Index Only Scan"
     3096,       149,        off,   280000,"GroupAggregate Index Only Scan"
     3097,       149,        off,   280000,"GroupAggregate Index Only Scan"
     3098,       155,        off,   280000,"GroupAggregate Index Only Scan"
     3099,       159,        off,   280000,"GroupAggregate Index Only Scan"
     3100,       154,        off,   280000,"GroupAggregate Index Only Scan"
     3101,        73,         on,   316000,"HashAggregate Seq Scan"
     3102,        72,         on,   316000,"HashAggregate Seq Scan"
     3103,        70,         on,   316000,"HashAggregate Seq Scan"
     3104,        98,         on,   316000,"HashAggregate Seq Scan"
     3105,        70,         on,   316000,"HashAggregate Seq Scan"
     3106,        70,         on,   316000,"HashAggregate Seq Scan"
     3107,        71,         on,   316000,"HashAggregate Seq Scan"
     3108,        70,         on,   316000,"HashAggregate Seq Scan"
     3109,        72,         on,   316000,"HashAggregate Seq Scan"
     3110,        74,         on,   316000,"HashAggregate Seq Scan"
     3111,        71,         on,   316000,"HashAggregate Seq Scan"
     3112,        73,         on,   316000,"HashAggregate Seq Scan"
     3113,        73,         on,   316000,"HashAggregate Seq Scan"
     3114,        83,         on,   316000,"HashAggregate Seq Scan"
     3115,        76,         on,   316000,"HashAggregate Seq Scan"
     3116,        73,         on,   316000,"HashAggregate Seq Scan"
     3117,        71,         on,   316000,"HashAggregate Seq Scan"
     3118,        72,         on,   316000,"HashAggregate Seq Scan"
     3119,        70,         on,   316000,"HashAggregate Seq Scan"
     3120,        70,         on,   316000,"HashAggregate Seq Scan"
     3121,        71,         on,   316000,"HashAggregate Seq Scan"
     3122,        73,         on,   316000,"HashAggregate Seq Scan"
     3123,        70,         on,   316000,"HashAggregate Seq Scan"
     3124,        70,         on,   316000,"HashAggregate Seq Scan"
     3125,        72,         on,   316000,"HashAggregate Seq Scan"
     3126,        74,         on,   316000,"HashAggregate Seq Scan"
     3127,        73,         on,   316000,"HashAggregate Seq Scan"
     3128,        69,         on,   316000,"HashAggregate Seq Scan"
     3129,        73,         on,   316000,"HashAggregate Seq Scan"
     3130,        73,         on,   316000,"HashAggregate Seq Scan"
     3131,        75,         on,   316000,"HashAggregate Seq Scan"
     3132,        70,         on,   316000,"HashAggregate Seq Scan"
     3133,        70,         on,   316000,"HashAggregate Seq Scan"
     3134,        72,         on,   316000,"HashAggregate Seq Scan"
     3135,        73,         on,   316000,"HashAggregate Seq Scan"
     3136,        70,         on,   316000,"HashAggregate Seq Scan"
     3137,        71,         on,   316000,"HashAggregate Seq Scan"
     3138,        72,         on,   316000,"HashAggregate Seq Scan"
     3139,        71,         on,   316000,"HashAggregate Seq Scan"
     3140,        74,         on,   316000,"HashAggregate Seq Scan"
     3141,        75,         on,   316000,"HashAggregate Seq Scan"
     3142,        71,         on,   316000,"HashAggregate Seq Scan"
     3143,        72,         on,   316000,"HashAggregate Seq Scan"
     3144,        74,         on,   316000,"HashAggregate Seq Scan"
     3145,        70,         on,   316000,"HashAggregate Seq Scan"
     3146,        72,         on,   316000,"HashAggregate Seq Scan"
     3147,        70,         on,   316000,"HashAggregate Seq Scan"
     3148,        70,         on,   316000,"HashAggregate Seq Scan"
     3149,        71,         on,   316000,"HashAggregate Seq Scan"
     3150,        73,         on,   316000,"HashAggregate Seq Scan"
     3151,       179,        off,   316000,"GroupAggregate Index Only Scan"
     3152,       179,        off,   316000,"GroupAggregate Index Only Scan"
     3153,       178,        off,   316000,"GroupAggregate Index Only Scan"
     3154,       178,        off,   316000,"GroupAggregate Index Only Scan"
     3155,       172,        off,   316000,"GroupAggregate Index Only Scan"
     3156,       170,        off,   316000,"GroupAggregate Index Only Scan"
     3157,       176,        off,   316000,"GroupAggregate Index Only Scan"
     3158,       171,        off,   316000,"GroupAggregate Index Only Scan"
     3159,       179,        off,   316000,"GroupAggregate Index Only Scan"
     3160,       169,        off,   316000,"GroupAggregate Index Only Scan"
     3161,       177,        off,   316000,"GroupAggregate Index Only Scan"
     3162,       179,        off,   316000,"GroupAggregate Index Only Scan"
     3163,       172,        off,   316000,"GroupAggregate Index Only Scan"
